0.000000,0.016000,-0.005000,-0.985000
0.101000,0.013000,-0.001000,-0.987000
0.205000,0.017000,-0.005000,-0.987000
0.306000,0.018000,-0.004000,-0.987000
0.411000,0.015000,-0.004000,-0.987000
0.517000,0.014000,0.001000,-0.985000
0.622000,0.014000,-0.003000,-0.988000
0.727000,0.015000,-0.003000,-0.985000
0.829000,0.016000,-0.005000,-0.986000
0.934000,0.016000,-0.002000,-0.988000
1.036000,0.017000,-0.004000,-0.986000
1.141000,0.015000,-0.004000,-0.984000
1.246000,0.016000,-0.005000,-0.988000
1.347000,0.015000,-0.003000,-0.986000
1.452000,0.013000,-0.004000,-0.987000
1.556000,0.016000,-0.002000,-0.987000
1.658000,0.014000,-0.003000,-0.989000
1.758000,0.016000,-0.006000,-0.989000
1.860000,0.016000,-0.002000,-0.986000
1.963000,0.014000,-0.004000,-0.984000
2.065000,0.017000,-0.004000,-0.984000
2.165000,0.014000,-0.003000,-0.985000
2.269000,0.017000,-0.006000,-0.985000
2.371000,0.015000,-0.002000,-0.985000
2.475000,0.016000,-0.003000,-0.985000
2.579000,0.016000,-0.004000,-0.989000
2.682000,0.017000,-0.003000,-0.989000
2.786000,0.017000,-0.005000,-0.986000
2.886000,0.016000,-0.003000,-0.989000
2.991000,0.016000,-0.007000,-0.988000
3.091000,0.016000,0.001000,-0.987000
3.195000,0.015000,-0.000000,-0.985000
3.299000,0.017000,-0.002000,-0.986000
3.404000,0.015000,-0.002000,-0.985000
3.507000,0.016000,-0.003000,-0.987000
3.612000,0.016000,-0.005000,-0.985000
3.716000,0.015000,-0.005000,-0.985000
3.817000,0.018000,-0.002000,-0.985000
3.921000,0.015000,-0.006000,-0.987000
4.022000,0.014000,-0.005000,-0.988000
4.123000,0.015000,-0.002000,-0.985000
4.227000,0.018000,-0.003000,-0.988000
4.332000,0.016000,-0.003000,-0.986000
4.437000,0.017000,-0.004000,-0.986000
4.539000,0.016000,-0.003000,-0.987000
4.641000,0.016000,-0.004000,-0.987000
4.745000,0.018000,-0.006000,-0.990000
4.851000,0.017000,-0.006000,-0.986000
4.956000,0.015000,-0.001000,-0.986000
5.057000,0.019000,-0.005000,-0.985000
5.157000,0.016000,-0.003000,-0.988000
5.258000,0.015000,-0.003000,-0.985000
5.362000,0.014000,-0.004000,-0.989000
5.467000,0.014000,-0.001000,-0.987000
5.572000,0.015000,-0.005000,-0.986000
5.677000,0.020000,-0.004000,-0.985000
5.782000,0.016000,-0.006000,-0.987000
5.883000,0.013000,-0.004000,-0.987000
5.988000,0.015000,-0.002000,-0.987000
6.092000,0.013000,-0.005000,-0.988000
6.194000,0.018000,-0.004000,-0.989000
6.299000,0.013000,-0.003000,-0.985000
6.399000,0.015000,-0.004000,-0.985000
6.502000,0.017000,-0.003000,-0.986000
6.606000,0.016000,-0.003000,-0.985000
6.709000,0.017000,-0.004000,-0.982000
6.811000,0.016000,-0.003000,-0.988000
6.913000,0.016000,-0.005000,-0.984000
7.015000,0.014000,-0.005000,-0.985000
7.119000,0.014000,-0.005000,-0.987000
7.223000,0.015000,-0.003000,-0.984000
7.328000,0.016000,-0.001000,-0.984000
7.431000,0.014000,-0.003000,-0.986000
7.531000,0.011000,-0.004000,-0.989000
7.635000,0.015000,-0.004000,-0.985000
7.738000,0.016000,-0.005000,-0.988000
7.843000,0.015000,-0.003000,-0.984000
7.948000,0.015000,-0.001000,-0.987000
8.052000,0.018000,-0.004000,-0.985000
8.153000,0.014000,-0.001000,-0.985000
8.254000,0.015000,-0.004000,-0.988000
8.358000,0.016000,-0.003000,-0.981000
8.463000,0.017000,-0.000000,-0.986000
8.567000,0.013000,-0.002000,-0.989000
8.672000,0.017000,-0.004000,-0.987000
8.774000,0.017000,-0.000000,-0.987000
8.875000,0.014000,-0.004000,-0.985000
8.980000,0.013000,-0.004000,-0.985000
9.083000,0.015000,-0.004000,-0.988000
9.184000,0.016000,-0.001000,-0.988000
9.288000,0.016000,-0.001000,-0.987000
9.393000,0.013000,-0.002000,-0.989000
9.499000,0.018000,-0.003000,-0.988000
9.600000,0.015000,-0.001000,-0.984000
9.700000,0.016000,-0.004000,-0.986000
9.801000,0.017000,0.001000,-0.986000
9.903000,0.015000,-0.004000,-0.983000
10.008000,0.016000,-0.004000,-0.985000
10.110000,0.014000,-0.004000,-0.986000
10.212000,0.019000,-0.002000,-0.988000
10.314000,0.015000,-0.002000,-0.987000
10.416000,0.020000,-0.005000,-0.985000
10.520000,0.015000,-0.007000,-0.986000
10.625000,0.014000,-0.004000,-0.987000
10.729000,0.017000,-0.001000,-0.987000
10.833000,0.016000,-0.005000,-0.986000
10.934000,0.018000,-0.005000,-0.987000
11.036000,0.015000,-0.002000,-0.987000
11.137000,0.017000,-0.006000,-0.984000
11.241000,0.015000,-0.002000,-0.987000
11.346000,0.014000,-0.003000,-0.986000
11.447000,0.015000,-0.004000,-0.985000
11.547000,0.015000,-0.004000,-0.985000
11.648000,0.017000,-0.003000,-0.986000
11.752000,0.019000,-0.005000,-0.985000
11.857000,0.016000,-0.002000,-0.984000
11.958000,0.019000,-0.003000,-0.988000
12.063000,0.013000,-0.005000,-0.982000
12.166000,0.015000,-0.003000,-0.985000
12.271000,0.015000,-0.002000,-0.986000
12.376000,0.015000,-0.003000,-0.986000
12.477000,0.017000,-0.004000,-0.988000
12.582000,0.014000,-0.002000,-0.986000
12.687000,0.012000,-0.004000,-0.988000
12.789000,0.012000,-0.001000,-0.987000
12.889000,0.013000,-0.012000,-1.000000
12.992000,0.013000,-0.004000,-0.979000
13.092000,0.005000,0.016000,-0.984000
13.194000,0.020000,-0.005000,-0.988000
13.297000,0.017000,-0.012000,-0.984000
13.401000,0.028000,-0.069000,-0.975000
13.503000,0.104000,-0.005000,-0.990000
13.606000,0.232000,0.010000,-0.972000
13.708000,0.269000,-0.001000,-0.958000
13.810000,0.288000,0.017000,-0.948000
13.910000,0.309000,0.002000,-0.931000
14.015000,0.329000,0.002000,-0.939000
14.116000,0.309000,0.039000,-0.943000
14.217000,0.355000,0.062000,-0.910000
14.322000,0.338000,0.007000,-0.940000
14.427000,0.415000,0.071000,-0.912000
14.527000,0.489000,0.062000,-0.865000
14.633000,0.540000,0.059000,-0.843000
14.735000,0.516000,0.091000,-0.819000
14.840000,0.550000,0.059000,-0.832000
14.945000,0.574000,0.071000,-0.860000
15.048000,0.618000,0.040000,-0.832000
15.150000,0.573000,0.015000,-0.893000
15.251000,0.526000,-0.034000,-0.846000
15.356000,0.411000,-0.038000,-0.763000
15.460000,0.417000,-0.158000,-0.868000
15.562000,0.380000,-0.170000,-0.846000
15.667000,0.374000,-0.205000,-0.877000
15.769000,0.294000,-0.197000,-0.933000
15.872000,0.227000,-0.224000,-0.938000
15.977000,0.093000,-0.203000,-0.908000
16.078000,0.094000,-0.244000,-0.976000
16.182000,0.132000,-0.234000,-0.953000
16.286000,0.109000,-0.210000,-0.895000
16.387000,0.096000,-0.216000,-0.884000
16.491000,0.050000,-0.218000,-0.964000
16.597000,0.033000,-0.252000,-0.947000
16.702000,0.001000,-0.235000,-0.942000
16.803000,0.009000,-0.227000,-0.979000
16.905000,-0.000000,-0.211000,-0.976000
17.006000,0.000000,-0.206000,-0.967000
17.108000,0.013000,-0.222000,-0.963000
17.211000,-0.007000,-0.205000,-0.957000
17.311000,-0.004000,-0.207000,-0.984000
17.416000,-0.006000,-0.216000,-0.971000
17.519000,-0.018000,-0.215000,-0.953000
17.619000,-0.005000,-0.214000,-0.970000
17.723000,-0.003000,-0.221000,-0.961000
17.828000,-0.000000,-0.212000,-0.961000
17.932000,-0.003000,-0.214000,-0.961000
18.033000,-0.005000,-0.211000,-0.974000
18.138000,-0.001000,-0.215000,-0.952000
18.240000,-0.004000,-0.210000,-0.972000
18.344000,0.004000,-0.208000,-0.962000
18.449000,-0.004000,-0.227000,-0.975000
18.552000,0.008000,-0.215000,-0.974000
18.653000,0.013000,-0.208000,-0.972000
18.756000,0.018000,-0.204000,-0.962000
18.860000,0.054000,-0.220000,-0.974000
18.965000,0.013000,-0.131000,-0.892000
19.069000,0.091000,-0.185000,-0.996000
19.173000,0.144000,-0.226000,-0.940000
19.274000,0.286000,-0.201000,-0.937000
19.379000,0.432000,-0.238000,-0.909000
19.484000,0.485000,-0.192000,-0.797000
19.588000,0.520000,-0.241000,-0.748000
19.693000,0.551000,-0.264000,-0.729000
19.795000,0.508000,-0.218000,-0.800000
19.896000,0.506000,-0.231000,-0.774000
19.999000,0.540000,-0.239000,-0.800000
20.101000,0.535000,-0.241000,-0.787000
20.205000,0.529000,-0.231000,-0.778000
20.306000,0.538000,-0.236000,-0.822000
20.410000,0.529000,-0.253000,-0.810000
20.512000,0.538000,-0.258000,-0.811000
20.617000,0.528000,-0.268000,-0.810000
20.722000,0.506000,-0.272000,-0.836000
20.823000,0.429000,-0.291000,-0.842000
20.928000,0.406000,-0.341000,-0.902000
21.029000,0.104000,-0.419000,-0.903000
21.132000,0.055000,-0.459000,-0.767000
21.237000,0.180000,-0.600000,-0.936000
21.338000,-0.259000,-0.592000,-0.632000
21.439000,-0.627000,-0.352000,-0.756000
21.543000,-0.220000,-0.603000,-0.624000
21.647000,-0.212000,-0.651000,-0.562000
21.748000,-0.430000,-0.510000,-0.807000
21.851000,-0.279000,-0.544000,-0.758000
21.952000,-0.248000,-0.564000,-0.780000
22.054000,-0.319000,-0.321000,-0.779000
22.156000,-0.454000,-0.432000,-0.885000
22.257000,-0.122000,-0.489000,-0.718000
22.362000,-0.150000,-0.335000,-0.640000
22.466000,0.756000,-0.641000,-1.368000
22.567000,0.546000,-0.352000,-1.000000
22.672000,0.426000,-0.433000,-1.239000
22.775000,0.034000,-0.644000,-0.631000
22.875000,-0.328000,-0.262000,-0.548000
22.980000,-0.112000,-0.531000,-0.401000
23.085000,0.339000,-0.674000,-0.782000
23.185000,0.348000,-0.944000,-0.554000
23.290000,0.531000,-0.836000,-0.259000
23.395000,1.203000,-0.432000,-0.362000
23.498000,0.554000,-0.329000,-0.195000
23.598000,0.646000,-0.460000,-0.171000
23.700000,0.764000,-0.604000,-0.216000
23.801000,0.789000,-0.553000,-0.070000
23.903000,0.327000,-0.397000,-0.758000
24.008000,0.383000,-0.479000,-0.712000
24.109000,0.543000,-0.306000,-0.676000
24.215000,0.345000,-0.581000,-0.386000
24.320000,-0.205000,-1.065000,-0.749000
24.422000,-0.037000,-0.664000,-0.439000
24.527000,0.226000,-0.778000,-0.509000
24.630000,-0.051000,-1.068000,-0.345000
24.734000,-0.135000,-0.806000,-0.561000
24.835000,-0.109000,-0.725000,-0.406000
24.941000,-0.182000,-0.740000,-0.543000
25.041000,-0.230000,-0.828000,-0.585000
25.141000,-0.250000,-0.706000,-0.132000
25.247000,-0.184000,-1.104000,-0.076000
25.352000,-0.025000,-0.782000,-0.619000
25.458000,-0.116000,-0.625000,-0.094000
25.563000,0.042000,-0.804000,-0.318000
25.665000,-0.147000,-0.975000,-0.816000
25.765000,-0.078000,-0.818000,-0.340000
25.870000,0.041000,-0.726000,-0.096000
25.974000,-0.157000,-1.060000,0.404000
26.079000,-0.263000,-1.130000,0.191000
26.184000,-0.138000,-1.165000,-0.171000
26.286000,-0.739000,0.074000,-2.532000
26.387000,0.010000,-1.134000,0.012000
26.492000,-0.150000,-1.073000,0.061000
26.595000,0.006000,-1.262000,0.038000
26.700000,0.035000,-0.766000,-0.018000
26.800000,0.169000,-0.994000,0.026000
26.901000,0.039000,-0.837000,-0.005000
27.004000,0.015000,-1.420000,-0.195000
27.106000,0.180000,-1.070000,-0.282000
27.208000,0.131000,-0.883000,0.072000
27.309000,-0.150000,-0.966000,0.192000
27.410000,-0.104000,-0.975000,0.218000
27.513000,0.039000,-1.119000,0.098000
27.618000,0.001000,-1.158000,-0.050000
27.723000,0.003000,-0.700000,0.062000
27.828000,-0.087000,-0.996000,0.002000
27.931000,0.029000,-1.031000,0.034000
28.033000,0.007000,-1.158000,-0.159000
28.139000,0.074000,-0.842000,-0.059000
28.244000,0.127000,-0.616000,-0.175000
28.345000,0.077000,-0.937000,0.008000
28.450000,0.130000,-1.042000,-0.048000
28.552000,0.185000,-0.672000,-0.021000
28.652000,-0.041000,-1.116000,0.186000
28.758000,0.180000,-0.638000,0.058000
28.858000,0.479000,-0.860000,0.029000
28.962000,0.479000,-0.874000,-0.018000
29.065000,0.475000,-0.860000,-0.072000
29.168000,0.448000,-0.863000,-0.124000
29.274000,0.423000,-0.878000,0.034000
29.375000,0.410000,-1.010000,-0.112000
29.480000,0.166000,-0.999000,-0.046000
29.586000,0.204000,-1.047000,-0.129000
29.688000,0.269000,-0.816000,-0.107000
29.789000,0.332000,-1.153000,0.077000
29.890000,0.210000,-0.980000,-0.022000
29.990000,0.243000,-0.962000,0.044000
30.091000,0.249000,-0.961000,-0.057000
30.194000,0.267000,-0.940000,0.042000
30.295000,0.287000,-0.961000,-0.029000
30.398000,0.284000,-0.886000,0.149000
30.501000,0.546000,-0.842000,0.255000
30.604000,0.634000,-0.878000,0.559000
30.706000,0.301000,-0.654000,0.328000
30.808000,0.492000,-0.749000,0.312000
30.910000,0.451000,-0.809000,0.191000
31.012000,0.403000,-0.903000,0.094000
31.113000,0.415000,-0.957000,0.045000
31.215000,0.225000,-0.869000,0.033000
31.316000,0.259000,-0.929000,-0.192000
31.417000,0.329000,-0.928000,-0.045000
31.523000,0.330000,-0.941000,0.020000
31.628000,0.270000,-0.952000,-0.021000
31.733000,0.366000,-0.927000,-0.025000
31.837000,0.320000,-0.941000,-0.033000
31.939000,0.322000,-0.945000,-0.005000
32.042000,0.337000,-0.939000,-0.010000
32.143000,0.345000,-0.941000,-0.009000
32.247000,0.339000,-0.933000,-0.007000
32.352000,0.342000,-0.935000,-0.019000
32.454000,0.349000,-0.939000,-0.013000
32.560000,0.345000,-0.932000,-0.021000
32.665000,0.350000,-0.936000,-0.007000
32.765000,0.341000,-0.937000,-0.009000
32.867000,0.342000,-0.938000,-0.002000
32.972000,0.348000,-0.937000,-0.037000
33.074000,0.333000,-0.945000,-0.044000
33.179000,0.339000,-0.716000,-0.208000
33.281000,0.665000,-0.803000,0.876000
33.385000,0.809000,-0.624000,0.629000
33.489000,0.690000,-0.681000,0.738000
33.592000,0.285000,-0.573000,0.100000
33.697000,0.262000,-0.664000,0.438000
33.797000,-0.010000,-0.451000,0.395000
33.899000,0.372000,-1.187000,0.249000
34.003000,0.242000,-1.044000,0.380000
34.104000,0.102000,-0.664000,0.088000
34.208000,-0.064000,-0.580000,-0.083000
34.310000,0.602000,-1.070000,0.954000
34.415000,0.393000,-0.762000,0.337000
34.518000,0.732000,-1.090000,0.417000
34.622000,0.352000,-0.772000,-0.228000
34.724000,0.398000,-0.663000,0.020000
34.828000,0.053000,-1.152000,0.195000
34.932000,0.174000,-1.369000,0.434000
35.035000,0.032000,-0.963000,0.325000
35.140000,0.162000,-0.768000,0.149000
35.241000,0.088000,-0.521000,-0.022000
35.346000,0.877000,-1.313000,0.959000
35.451000,0.475000,-0.983000,0.944000
35.556000,0.307000,-0.985000,0.394000
35.662000,-0.005000,-0.253000,0.267000
35.767000,0.053000,-0.959000,0.022000
35.872000,0.229000,-1.389000,0.492000
35.977000,0.251000,-0.826000,0.307000
36.080000,0.150000,-0.680000,-0.006000
36.185000,0.388000,-0.886000,0.414000
36.290000,0.473000,-0.511000,0.794000
36.395000,0.851000,-0.954000,0.506000
36.501000,0.450000,-0.935000,0.293000
36.605000,0.316000,-0.825000,0.080000
36.711000,-0.127000,-0.848000,0.193000
36.812000,0.185000,-1.094000,0.357000
36.914000,0.186000,-1.267000,0.410000
37.014000,0.150000,-0.929000,0.304000
37.116000,0.214000,-0.737000,0.067000
37.220000,0.612000,-0.805000,0.436000
37.322000,0.582000,-0.796000,0.467000
37.427000,0.575000,-0.968000,0.263000
37.530000,0.343000,-0.909000,0.350000
37.635000,-0.044000,-0.828000,0.431000
37.740000,0.348000,-0.996000,0.266000
37.844000,0.081000,-1.084000,-0.046000
37.950000,0.317000,-0.903000,0.032000
38.055000,0.254000,-0.901000,-0.043000
38.157000,0.350000,-0.907000,-0.123000
38.262000,0.379000,-0.894000,0.161000
38.367000,0.412000,-0.982000,0.084000
38.467000,0.475000,-0.738000,0.213000
38.570000,0.101000,-1.083000,0.121000
38.675000,0.208000,-1.155000,0.271000
38.780000,0.219000,-1.117000,0.137000
38.880000,0.028000,-1.040000,0.123000
38.985000,0.186000,-0.849000,0.113000
39.088000,0.231000,-0.727000,0.032000
39.193000,0.685000,-0.981000,0.410000
39.298000,0.496000,-0.899000,0.337000
39.400000,0.620000,-1.053000,0.536000
39.505000,0.303000,-0.851000,-0.157000
39.609000,0.197000,-0.916000,0.216000
39.714000,0.123000,-0.542000,-0.011000
39.814000,0.241000,-1.252000,0.325000
39.918000,0.190000,-1.256000,0.305000
40.019000,0.055000,-0.825000,0.186000
40.135000,0.141000,-0.682000,0.097000
40.226000,0.654000,-1.096000,0.304000
40.327000,0.493000,-0.861000,0.601000
40.431000,0.472000,-1.036000,0.335000
40.535000,0.324000,-0.742000,0.082000
40.640000,-0.014000,-0.631000,0.013000
40.740000,0.240000,-0.924000,0.275000
40.843000,0.173000,-1.316000,0.269000
40.948000,0.168000,-1.018000,0.169000
41.050000,0.117000,-0.693000,0.121000
41.150000,0.123000,-0.763000,-0.152000
41.255000,0.709000,-0.989000,0.667000
41.356000,0.710000,-0.898000,0.417000
41.461000,0.438000,-0.867000,0.095000
41.565000,0.297000,-0.761000,0.080000
41.670000,0.020000,-0.954000,0.101000
41.771000,0.234000,-1.216000,0.212000
41.875000,0.080000,-1.136000,0.200000
41.980000,0.148000,-0.768000,0.138000
42.082000,0.047000,-0.745000,-0.013000
42.185000,0.528000,-0.980000,0.318000
42.289000,0.544000,-0.871000,0.714000
42.394000,0.534000,-0.905000,0.438000
42.495000,0.324000,-0.778000,0.123000
42.599000,0.499000,-0.857000,0.057000
42.705000,-0.049000,-0.707000,-0.185000
42.806000,0.289000,-1.174000,0.196000
42.909000,0.099000,-1.203000,0.121000
43.014000,0.065000,-0.882000,0.068000
43.115000,0.142000,-0.707000,0.006000
43.220000,0.575000,-0.873000,0.918000
43.325000,0.843000,-0.777000,0.414000
43.428000,0.292000,-0.751000,0.424000
43.532000,0.490000,-0.819000,0.104000
43.637000,-0.037000,-0.729000,0.155000
43.742000,0.174000,-0.857000,0.418000
43.842000,0.351000,-1.401000,0.317000
43.946000,0.299000,-0.982000,0.142000
44.051000,0.216000,-0.665000,0.219000
44.152000,0.345000,-1.355000,0.000000
44.257000,0.059000,-0.662000,0.168000
44.360000,0.061000,-0.568000,-0.250000
44.463000,0.268000,-1.642000,0.034000
44.565000,0.280000,-0.812000,0.315000
44.670000,0.781000,-1.125000,0.931000
44.775000,0.622000,-1.065000,0.517000
44.876000,0.421000,-0.481000,0.509000
44.979000,0.002000,-0.630000,0.304000
45.079000,0.421000,-0.293000,0.333000
45.182000,0.114000,-1.692000,0.353000
45.284000,0.467000,-0.519000,0.133000
45.389000,0.151000,-0.871000,0.141000
45.492000,0.309000,-1.130000,0.088000
45.597000,0.275000,-1.251000,0.049000
45.702000,0.091000,-0.922000,-0.016000
45.802000,0.144000,-0.676000,0.139000
45.905000,0.145000,-0.910000,-0.031000
46.009000,0.091000,-1.016000,0.521000
46.110000,1.092000,-0.779000,0.591000
46.215000,0.624000,-0.750000,0.810000
46.316000,0.726000,-1.131000,0.285000
46.420000,0.289000,-0.754000,0.202000
46.523000,0.500000,-0.685000,0.240000
46.627000,-0.132000,-1.059000,0.320000
46.733000,0.244000,-1.184000,0.039000
46.835000,0.216000,-1.185000,0.103000
46.939000,0.042000,-0.964000,0.115000
47.043000,0.142000,-0.578000,-0.092000
47.143000,1.170000,-0.921000,0.718000
47.248000,0.764000,-1.336000,0.540000
47.349000,0.511000,-0.786000,0.459000
47.453000,0.177000,-0.546000,0.205000
47.555000,0.098000,-1.088000,0.332000
47.660000,0.344000,-1.246000,0.229000
47.765000,0.148000,-1.137000,0.080000
47.867000,0.021000,-0.817000,0.156000
47.971000,0.153000,-0.554000,0.049000
48.076000,0.462000,-1.407000,0.794000
48.178000,0.888000,-0.893000,0.704000
48.283000,0.368000,-0.756000,0.326000
48.387000,0.390000,-0.522000,0.178000
48.491000,0.135000,-0.370000,0.573000
48.593000,0.564000,-1.699000,0.005000
48.698000,0.336000,-0.913000,0.177000
48.798000,0.065000,-0.739000,0.170000
48.900000,0.163000,-0.643000,0.181000
49.005000,0.703000,-1.087000,0.675000
49.106000,0.844000,-0.992000,0.487000
49.206000,0.463000,-0.814000,0.406000
49.311000,0.273000,-0.482000,0.126000
49.417000,0.227000,-0.369000,0.142000
49.521000,0.236000,-1.030000,0.336000
49.622000,0.174000,-1.111000,0.087000
49.727000,0.132000,-0.799000,0.114000
49.832000,0.062000,-0.538000,0.192000
49.937000,0.524000,-0.900000,0.637000
50.040000,0.550000,-1.265000,0.325000
50.141000,0.364000,-0.696000,0.212000
50.245000,0.261000,-0.728000,0.197000
50.350000,0.270000,-0.602000,0.316000
50.455000,0.688000,-1.304000,0.555000
50.560000,0.332000,-0.855000,0.255000
50.661000,0.185000,-0.726000,0.083000
50.766000,0.147000,-0.900000,0.218000
50.867000,0.119000,-1.061000,0.093000
50.971000,0.167000,-1.077000,0.037000
51.072000,0.132000,-0.883000,0.057000
51.172000,0.083000,-0.846000,-0.078000
51.277000,-0.003000,-1.149000,-0.163000
51.379000,0.221000,-0.943000,0.035000
51.480000,0.583000,-0.859000,0.151000
51.585000,0.210000,-1.367000,0.179000
51.686000,0.493000,-0.853000,0.404000
51.791000,0.092000,-0.314000,0.386000
51.891000,0.144000,-0.899000,0.446000
51.996000,0.371000,-0.476000,0.078000
52.097000,-0.113000,-1.565000,0.575000
52.200000,0.181000,-1.508000,0.272000
52.305000,0.099000,-0.984000,0.513000
52.407000,-0.127000,-0.870000,0.310000
52.508000,0.288000,-0.730000,0.301000
52.611000,0.183000,-0.689000,0.191000
52.712000,0.392000,-0.915000,0.325000
52.813000,0.566000,-1.208000,0.206000
52.916000,0.417000,-0.850000,0.328000
53.016000,0.267000,-0.894000,0.267000
53.116000,0.182000,-0.430000,0.530000
53.219000,0.396000,-0.652000,0.592000
53.321000,0.381000,-0.588000,0.735000
53.423000,0.372000,-0.475000,0.778000
53.525000,0.385000,-0.399000,0.816000
53.626000,0.311000,-0.211000,0.909000
53.727000,0.223000,0.059000,0.860000
53.827000,0.483000,0.213000,1.798000
53.932000,0.144000,0.056000,0.836000
54.034000,0.163000,-0.085000,1.015000
54.136000,0.183000,-0.096000,1.027000
54.241000,0.104000,0.029000,0.948000
54.347000,0.130000,-0.007000,1.008000
54.451000,0.219000,0.012000,1.045000
54.555000,0.165000,-0.036000,0.984000
54.659000,0.235000,-0.157000,0.961000
54.760000,0.258000,-0.224000,0.917000
54.861000,0.214000,-0.304000,0.945000
54.965000,0.220000,-0.265000,0.926000
55.071000,0.182000,-0.327000,0.938000
55.171000,0.169000,-0.367000,0.920000
55.276000,0.175000,-0.428000,0.896000
55.381000,0.234000,-0.329000,0.856000
55.486000,0.187000,-0.322000,0.831000
55.587000,0.150000,-0.455000,1.005000
55.691000,0.137000,-0.351000,0.908000
55.791000,0.117000,-0.311000,0.910000
55.892000,0.133000,-0.386000,0.963000
55.993000,0.119000,-0.316000,0.931000
56.093000,0.143000,-0.347000,0.927000
56.195000,0.208000,-0.446000,0.886000
56.296000,0.172000,-0.224000,0.873000
56.397000,0.174000,-0.056000,0.870000
56.502000,0.239000,-0.335000,1.102000
56.606000,0.144000,-0.228000,0.922000
56.706000,0.153000,-0.271000,0.945000
56.808000,0.178000,-0.342000,0.983000
56.909000,0.152000,-0.259000,0.929000
57.009000,0.156000,-0.290000,0.968000
57.110000,0.143000,-0.269000,0.944000
57.211000,0.161000,-0.281000,0.961000
57.311000,0.155000,-0.276000,0.949000
57.411000,0.164000,-0.275000,0.958000
